"","AF308158","AY366207","AY366208","AY366209","AY800279","AY863024","CYMRNA","FJ822136","GQ179646","GQ179647","JF930326","JF930327","JF937699","JX524226","KM288842","KM288843","KM288844","KM288845","KM288846","KM288847","KM365479","KP090203","KT717325","KU159093","KU697313","KU854929","KU854931","KX196173","KX883791","KY348771","LC107515","LC107517","LC128411","LC155795","MF978248","MG210801","MH423501","Hylocereus_polyrhizus_SRR11190795__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_006059","Hylocereus_polyrhizus_SRR11190795__NC_011659","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190796__NC_011659","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_011659","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_undatus_SRR11190792__NC_024458","Hylocereus_undatus_SRR11190793__NC_002815","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603189__NC_002815","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603190__NC_024458","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603191__NC_024458","Schlumbergera_truncata_15H02_sty__NC_002815","Schlumbergera_truncata_15H03_pol__NC_002815","Schlumbergera_truncata_15H03_pol__NC_006059","Schlumbergera_truncata_15H03_pol__NC_011659","Schlumbergera_truncata_15H03_sty__NC_002815_a","Schlumbergera_truncata_15H03_sty__NC_002815_b","Schlumbergera_truncata_15H03_sty__NC_006059_a","Schlumbergera_truncata_15H03_sty__NC_006059_b","Schlumbergera_truncata_15H03_sty__NC_011659","Schlumbergera_truncata_15H04_pet__NC_002815","Schlumbergera_truncata_15H04_pet__NC_006059","Schlumbergera_truncata_15H04_pol__NC_002815","Schlumbergera_truncata_15H04_pol__NC_006059","Schlumbergera_truncata_15H04_sty__NC_002815","Schlumbergera_truncata_15H04_sty__NC_006059","Schlumbergera_truncata_15H05_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_006059","Schlumbergera_truncata_15H06_pol__NC_011659","Schlumbergera_truncata_15H06_sty__NC_002815","Schlumbergera_truncata_15H06_sty__NC_006059","Schlumbergera_truncata_15H06_sty__NC_011659","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_006059"
"JF930326",0.275464046170644,0.318625906082572,0.0435120435120435,0.360844227437392,0.451923076923077,0.455381636275617,0.469533481434465,0.453856082607293,0.451186057769889,0.452154268194288,0,0.31427235899034,0.267332916926921,0.457065043255367,0.0289600702062308,0.0233009708737864,0.0280824923211935,0.18165862220272,0.269450549450549,0.288773523685918,0.26989010989011,0.316537671773811,0.450208188757807,0.450034698126301,0.444232767578802,0.313740939174283,0.36005670184281,0.471543408360129,0.26842598376015,0.360214206961726,0.449058425881217,0.440451745379877,0.269368667186282,0.451099186428942,0.465425958607412,0.319710669077758,0.450306550500161,0.269212635549269,0.0329774614472123,0.308018308187828,0.315051417887192,0.266202971862156,0.0237630208333333,0.31514566232094,0.313826466916355,0.260674157303371,0.0250936939872902,0.315941101152369,0.313397876327295,0.264962692490872,0.0337539432176656,0.290586630286494,0.309093789607098,0.264780673871583,0.0352700362147693,0.290140362889421,0.309734513274336,0.264561180764958,0.0390059767222397,0.319709641786334,0.307105388650453,0.268380623922245,0.31442817076971,0.256925319941681,0.318311874105866,0.268342498036135,0.314739794328451,0.268036386449184,0.31442817076971,0.268380623922245,0.31442817076971,0.267935808684707,0.308536003814974,0.26079974305444,0.315243415802075,0.308706704798221,0.266046364926668,0.294547307626975,0.308108108108108,0.268419395465995,0.0265957446808511,0.313388533041712,0.262642478728528,0.0273929961089494,0.294736842105263,0.312753985620506,0.269521410579345,0.0266604303086997,0.306974459724951,0.312919856272457,0.268515600378191,0.0264351634600344,0.313535479837449,0.268945958720655,0.0274656679151061,0.312068965517241,0.272727272727273,0.26805096743747,0.111498257839721,0.111111111111111,0.267862763613472,0.268315739719553,0.117647058823529,0.105058365758755,0.128205128205128,0.268934026137616,0.11304347826087,0.268746061751733,0.113445378151261,0.26878840397038,0.112612612612613,0.271017448447768,0.267441860465116,0.113861386138614,0.0588235294117647,0.265058341217282,0.112469437652812,0.0256410256410256,0.260694757156642,0.156862745098039
"JF930327",0.307824189526185,0.298587127158556,0.310436137071651,0.358644493253844,0.45812204930932,0.448359073359073,0.475011824058017,0.447965256554608,0.44481981981982,0.446106821106821,0.31427235899034,0,0.305113813532897,0.456230031948882,0.313465783664459,0.331809274983671,0.308609271523179,0.312141280353201,0.297619047619048,0.320078226857888,0.309492273730684,0.292840283241542,0.455144889814333,0.455491931285789,0.458513771002945,0.292935635792779,0.356604957640414,0.462425893286332,0.303086997193639,0.358016943834327,0.444533633006903,0.439699350871199,0.305919003115265,0.468317174515235,0.468085106382979,0.0177355786456467,0.447321859417726,0.303548994974874,0.282313734825042,0.277881514174164,0.00958268933539413,0.302163955141368,0.299184339314845,0.287532216494845,0.0176497909893172,0.296391339214114,0.302352172492649,0.28866474543708,0.0170410534469404,0.300444162436548,0.303873517786561,0.264061172472387,0.00314317146000314,0.300460536763538,0.304292929292929,0.262493603957019,0.00329153605015674,0.30034887408817,0.306952546113826,0.294496855345912,0.00457269000315358,0.305137844611529,0.0162287480680062,0.293346284604177,0.0184266477675408,0.30596546310832,0.0173106646058733,0.305124588622473,0.0162287480680062,0.305451127819549,0.0162287480680062,0.303883037258293,0.00599085606180041,0.29593965655593,0.289394180314835,0.00598802395209581,0.301922470847778,0.267185912631222,0.00599274562371866,0.304546169576844,0.311118080602164,0.0156516348984968,0.296599294193134,0.312480499219969,0.266824484274603,0.0162790697674419,0.303602328142205,0.311454914830442,0.281474233529028,0.0164264683093135,0.30404660683357,0.311382878645343,0.0153488372093023,0.303683879093199,0.311434381354607,0.0143079315707621,0.363636363636364,0.305686459315112,0.195121951219512,0.111111111111111,0.305830583058306,0.305900865460268,0.186851211072664,0.186770428015564,0.179487179487179,0.304436752674638,0.188405797101449,0.304108295293562,0.218487394957983,0.303998740554156,0.234234234234234,0.294263775971093,0.303972366148532,0.185643564356436,0.117647058823529,0.302395209580838,0.185819070904645,0.102564102564103,0.298891210027318,0.225490196078431
"JF937699",0.227428928459856,0.31813880126183,0.269164715066354,0.358728159924445,0.456312379618281,0.451540074181584,0.470401523567688,0.447436310867462,0.448798580874053,0.45250766005483,0.267332916926921,0.305113813532897,0,0.461489088575096,0.267692307692308,0.286177806619079,0.271208791208791,0.276043956043956,0.0214535901926445,0.0238709677419355,0.214505494505494,0.317470355731225,0.45855777584709,0.460990443092963,0.450303555941023,0.312460567823344,0.359830001574059,0.46427998073527,0.0229849355489983,0.357941130174721,0.451841132014793,0.443493150684932,0.222291601623478,0.460471567267684,0.465823595325756,0.309989142236699,0.449371170590132,0.220333648095688,0.250772521987164,0.303441261230717,0.304490177736202,0.217666613899003,0.255395683453237,0.31110037054938,0.305746408494691,0.212345282108986,0.258883248730964,0.312299807815503,0.3053125,0.217681666401654,0.26148969889065,0.29302404912161,0.298668357641091,0.217605858007004,0.262458471760797,0.291902071563089,0.299177735610373,0.215511760966306,0.265802781289507,0.319696730374348,0.29675572519084,0.221978021978022,0.304801995634549,0.207853318189194,0.308518253400143,0.220736312146004,0.305113813532897,0.221768493796136,0.304801995634549,0.221978021978022,0.304801995634549,0.220891759886561,0.299300254452926,0.212930202637504,0.314267454864994,0.298998569384835,0.219677826910929,0.293367346938776,0.298600063633471,0.218666246255715,0.2646966362779,0.303423479756136,0.211575562700965,0.267709147771697,0.294427454977914,0.303253049734126,0.218981554469494,0.267073934837093,0.307276302851524,0.303579803032672,0.218873283888275,0.264969354078265,0.303409446355959,0.219242902208202,0.265757290686736,0.302478820207091,0.257575757575758,0.220541902961563,0.101045296167247,0.111111111111111,0.220173364854216,0.220416535184601,0.110726643598616,0.101167315175097,0.153846153846154,0.221381267738884,0.115942028985507,0.221486038807383,0.130252100840336,0.221520984537709,0.126126126126126,0.221616712079927,0.220141620771046,0.118811881188119,0.0392156862745098,0.218256475047378,0.110024449877751,0.0512820512820513,0.214170692431562,0.127450980392157
"JX524226",0.456748515487081,0.458046987374141,0.458039718129404,0.467418944691672,0.46041412911084,0.345062608971311,0.45568814638027,0.345641838351822,0.345062608971311,0.343953082897448,0.457065043255367,0.456230031948882,0.461489088575096,0,0.467885816235504,0.496684350132626,0.465655664585192,0.464763603925067,0.47636039250669,0.506631299734748,0.476806422836753,0.458186478692727,0.466758763598688,0.469176308064238,0.467160834338907,0.456288956368867,0.4677368086459,0.353293413173653,0.463254172015404,0.468213604577241,0.341617856577489,0.442340498123507,0.453889334402566,0.467091660923501,0.348906717004877,0.460908413998511,0.346275752773376,0.452885081622757,0.431938431938432,0.451354574884989,0.455111821086262,0.452756545779802,0.445395067941621,0.456749672346003,0.45552,0.447615904966177,0.447041022192334,0.45793327908869,0.455171309638168,0.449599738604803,0.453244429988616,0.440663326999482,0.451298701298701,0.449623814196925,0.453084415584416,0.44001386962552,0.45124716553288,0.450269475747183,0.452570131344252,0.459346991037132,0.449551752241239,0.452258064516129,0.455591054313099,0.447977359746962,0.461934534755425,0.454016486180701,0.454632587859425,0.452227243382828,0.455591054313099,0.452331021132441,0.455591054313099,0.452970697749717,0.449674267100977,0.449636723910172,0.45572284280395,0.449454663845027,0.452686252231781,0.441211912549492,0.44942172992344,0.453588206706626,0.454135095921328,0.455069678039404,0.450008263097009,0.45460378569137,0.442416939232226,0.454487179487179,0.45398574206092,0.454603888799614,0.449593090848696,0.454428960435688,0.453218744932706,0.454398968739929,0.455128205128205,0.453793774319066,0.454589294325671,0.454282500401736,0.484848484848485,0.454310205401908,0.421602787456446,0.296296296296296,0.454442466418514,0.454943273905997,0.401384083044983,0.412451361867704,0.333333333333333,0.454059309674283,0.344927536231884,0.453955901426719,0.30672268907563,0.453867358521161,0.328828828828829,0.447936210131332,0.453104786545925,0.349009900990099,0.490196078431373,0.452377089079994,0.361858190709046,0.487179487179487,0.449594438006952,0.46078431372549
"KM288842",0.273447820343461,0.310238305383936,0.0460728389644581,0.37466784765279,0.474669100867184,0.460353420933394,0.484601449275362,0.464221014492754,0.45899410965111,0.458087902129588,0.0289600702062308,0.313465783664459,0.267692307692308,0.467885816235504,0,0.00841423948220065,0.0337867485739359,0.182097411145239,0.265054945054945,0.281635301752109,0.270769230769231,0.31078691423519,0.46554084892743,0.46371519853948,0.459607485166591,0.312003530450132,0.37511071744907,0.484577559231113,0.265934065934066,0.37555358724535,0.457880434782609,0.469387755102041,0.269450549450549,0.467822911912369,0.474711623779947,0.312582781456954,0.458786231884058,0.268870031263957,0.0364817591204398,0.30929203539823,0.311699779249448,0.265526552655266,0.0189990732159407,0.30929203539823,0.312693498452012,0.262153566560654,0.0257708237459733,0.309428950863214,0.311780336581045,0.264732547597461,0.0351351351351351,0.288815478999528,0.306828391734052,0.264852607709751,0.0364044943820225,0.287885985748219,0.307312696276357,0.263870094722598,0.0475344291426033,0.315673289183223,0.305191873589165,0.268303571428571,0.314790286975717,0.257011494252874,0.303514376996805,0.269179004037685,0.310816777041943,0.267649687220733,0.314790286975717,0.267976775346137,0.314790286975717,0.264784946236559,0.305467690917307,0.260155180282976,0.309375,0.305956678700361,0.264295362449347,0.290094339622642,0.305643340857788,0.268783542039356,0.035793194874061,0.310756972111554,0.264813126709207,0.0369068541300527,0.289635589209655,0.308986277113767,0.267447095902747,0.0360598065083553,0.29958582604694,0.308986277113767,0.268817204301075,0.0357300397000441,0.310894596988485,0.268937696100403,0.035667107001321,0.308307418924922,0.272727272727273,0.265315315315315,0.118918918918919,0.111111111111111,0.264772214704556,0.26606334841629,0.120603015075377,0.110497237569061,0.128205128205128,0.272151898734177,0.127777777777778,0.271616115889543,0.115107913669065,0.271739130434783,0.110294117647059,0.274509803921569,0.269092542677448,0.125628140703518,0.0784313725490196,0.266456266907124,0.121693121693122,0.0256410256410256,0.264029438822447,0.434782608695652
"KM288843",0.290637191157347,0.341383812010444,0.0381877022653722,0.415354330708661,0.502739726027397,0.475220638153428,0.513898305084746,0.485074626865672,0.476578411405295,0.474541751527495,0.0233009708737864,0.331809274983671,0.286177806619079,0.496684350132626,0.00841423948220065,0,0.03042071197411,0.196116504854369,0.282933160285529,0.283582089552239,0.292018170019468,0.340522875816993,0.491095890410959,0.49041095890411,0.483561643835616,0.343342036553525,0.414041994750656,0.508982035928144,0.284879948085659,0.414698162729659,0.480325644504749,0.492763157894737,0.290071382219338,0.486986301369863,0.498026315789474,0.329196603527106,0.481004070556309,0.290006531678641,0.0336648814078041,0.341623036649215,0.327890267798824,0.289093298291721,0.0089041095890411,0.341623036649215,0.329627207325049,0.285429141716567,0.0229265003371544,0.341846758349705,0.328309305373526,0.28590337524818,0.0283641160949868,0.32258064516129,0.325149303251493,0.286092715231788,0.0277227722772277,0.321579689703808,0.325596816976127,0.284960422163588,0.0375647668393782,0.345953002610966,0.321954484605087,0.292237442922374,0.333768778576094,0.279490616621984,0.319148936170213,0.294156270518713,0.329196603527106,0.29177545691906,0.333768778576094,0.292237442922374,0.333768778576094,0.288235294117647,0.321500334896182,0.283244680851064,0.341301460823373,0.321954484605087,0.285620485883125,0.321678321678322,0.321285140562249,0.2911227154047,0.030658838878017,0.328524590163934,0.286662242866622,0.0311284046692607,0.323529411764706,0.326343381389253,0.291585127201566,0.0304798962386511,0.330595482546201,0.326343381389253,0.2911227154047,0.0305989583333333,0.328740157480315,0.289921465968586,0.0298313878080415,0.325213956550362,0.25,0.290598290598291,0.121212121212121,NA,0.290301441677588,0.290766208251473,0.135802469135802,0.109375,NA,0.293619791666667,0.125,0.293159609120521,0.0769230769230769,0.293159609120521,0.111111111111111,0.302970297029703,0.292046936114733,0.123595505617978,NA,0.289180327868852,0.1125,NA,0.28722700198544,0.434782608695652
"KM288844",0.271686481726112,0.310679611650485,0.0469504168494954,0.370682019486271,0.473756275673209,0.461259628454916,0.484601449275362,0.463768115942029,0.462165835976439,0.460353420933394,0.0280824923211935,0.308609271523179,0.271208791208791,0.465655664585192,0.0337867485739359,0.03042071197411,0,0.182974989030276,0.268571428571429,0.286826735885788,0.26989010989011,0.310344827586207,0.459151072569603,0.458694659972615,0.460063897763578,0.311120917917034,0.370239149689991,0.482342422887796,0.268131868131868,0.370682019486271,0.457427536231884,0.468500443655723,0.268131868131868,0.468279324509356,0.475598935226264,0.308609271523179,0.459692028985507,0.267530147387226,0.0329835082458771,0.310176991150443,0.307726269315673,0.264176417641764,0.0250231696014829,0.310176991150443,0.307828394515701,0.25988187187642,0.0253106304647952,0.310314298362107,0.306908768821966,0.262012692656392,0.0324324324324324,0.288815478999528,0.302336028751123,0.262131519274376,0.0337078651685393,0.287885985748219,0.302826379542396,0.261614794767704,0.0448689471346068,0.316997792494481,0.300677200902935,0.266071428571429,0.309933774834437,0.254712643678161,0.299863076220904,0.266038582323912,0.306401766004415,0.265415549597855,0.309933774834437,0.265743635551586,0.309933774834437,0.262992831541219,0.300045187528242,0.258785942492013,0.308928571428571,0.300992779783394,0.262044124268348,0.288679245283019,0.300677200902935,0.267441860465116,0.031374281926646,0.304559539619301,0.263901549680948,0.0333919156414763,0.289162328442972,0.304559539619301,0.266546600630347,0.0329815303430079,0.298665439484584,0.304559539619301,0.26747311827957,0.031318923687693,0.304694419840567,0.268041237113402,0.0330250990752972,0.302976454908929,0.272727272727273,0.264414414414414,0.118918918918919,0.0740740740740741,0.263870094722598,0.265158371040724,0.125628140703518,0.104972375690608,0.102564102564103,0.270343580470163,0.127777777777778,0.269805341783612,0.107913669064748,0.269927536231884,0.102941176470588,0.279123414071511,0.267295597484277,0.125628140703518,0.0588235294117647,0.264652840396754,0.116402116402116,0.0256410256410256,0.261269549218031,0.434782608695652
"KM288845",0.282694848084544,0.307149161518094,0.187362878455463,0.371567759078831,0.483797352806937,0.452650657000453,0.497735507246377,0.451086956521739,0.451291345718169,0.450385138196647,0.18165862220272,0.312141280353201,0.276043956043956,0.464763603925067,0.182097411145239,0.196116504854369,0.182974989030276,0,0.273846153846154,0.303049967553537,0.274285714285714,0.311229000884173,0.472843450479233,0.472387037882246,0.457325422181652,0.307149161518094,0.378653675819309,0.467590523021904,0.276043956043956,0.379096545615589,0.451992753623188,0.464063886424135,0.274725274725275,0.464171611136467,0.473824312333629,0.307726269315673,0.45018115942029,0.276909334524341,0.153423288355822,0.307964601769912,0.309933774834437,0.271827182718272,0.146895273401297,0.307964601769912,0.310482087571871,0.269422989550204,0.151403589507593,0.307658255865427,0.310008857395926,0.269265639165911,0.156306306306306,0.284096271826333,0.304582210242588,0.268934240362812,0.155056179775281,0.282660332541568,0.305966801256169,0.271538114569238,0.15726343847179,0.311258278145695,0.303386004514673,0.274107142857143,0.308609271523179,0.263908045977012,0.30260155180283,0.278151637505608,0.308609271523179,0.27390527256479,0.308609271523179,0.27422956677088,0.308609271523179,0.271953405017921,0.30185268865793,0.267914194431766,0.306696428571429,0.303249097472924,0.270148581719946,0.288679245283019,0.30293453724605,0.275044722719141,0.178082191780822,0.306772908366534,0.269826800364631,0.177943760984183,0.28679602460956,0.307215582115981,0.272850067537145,0.179419525065963,0.295904279797515,0.307215582115981,0.275985663082437,0.17776797529775,0.306908768821966,0.275212909009413,0.180096873623954,0.305641936916926,0.257575757575758,0.276126126126126,0.135135135135135,0.222222222222222,0.276048714479026,0.27737556561086,0.135678391959799,0.132596685082873,0.205128205128205,0.277576853526221,0.133333333333333,0.277048438207334,0.115107913669065,0.277173913043478,0.125,0.28719723183391,0.275381850853549,0.14572864321608,0.0784313725490196,0.272768259693418,0.142857142857143,0.0769230769230769,0.272769089236431,0.478260869565217
"KM288846",0.220607661822985,0.300970873786408,0.269010989010989,0.368024800708592,0.468735737106344,0.451379466304839,0.478260869565217,0.447106690777577,0.45273631840796,0.45273631840796,0.269450549450549,0.297619047619048,0.0214535901926445,0.47636039250669,0.265054945054945,0.282933160285529,0.268571428571429,0.273846153846154,0,0.0212903225806452,0.213626373626374,0.297524314765694,0.472387037882246,0.475581926061159,0.467822911912369,0.301412180052957,0.367581930912312,0.481481481481481,0.0179509632224168,0.365810451727192,0.45972850678733,0.462084257206208,0.216263736263736,0.473299863076221,0.485183547103052,0.29320987654321,0.448010849909584,0.213041536400179,0.257886830245368,0.301327433628319,0.294973544973545,0.212421242124212,0.252089136490251,0.301327433628319,0.297703180212014,0.207632894139028,0.251267865375749,0.301018149623727,0.296771340114993,0.21078875793291,0.255415162454874,0.278433223218499,0.289367429340511,0.210884353741497,0.256190904997749,0.276484560570071,0.289426523297491,0.210193955796121,0.260792167334223,0.302869757174393,0.287195671776375,0.214732142857143,0.296296296296296,0.201379310344828,0.284412032816773,0.211305518169583,0.294973544973545,0.214030384271671,0.296296296296296,0.214381420276909,0.296296296296296,0.211469534050179,0.287906137184116,0.205842081241442,0.295982142857143,0.287066246056782,0.212967131922557,0.277358490566038,0.286744815148783,0.214221824686941,0.266046923417441,0.292661361626879,0.206472196900638,0.268045774647887,0.278277330809276,0.293103448275862,0.210265646105358,0.26784140969163,0.287160607455131,0.293103448275862,0.215501792114695,0.266902342023862,0.292790800530739,0.214253697893321,0.268195853550948,0.292369121561668,0.272727272727273,0.210810810810811,0.108108108108108,0.148148148148148,0.210193955796121,0.210407239819005,0.110552763819095,0.110497237569061,0.179487179487179,0.215641952983725,0.116666666666667,0.215934812132187,0.122302158273381,0.216032608695652,0.117647058823529,0.228373702422145,0.214734950584007,0.120603015075377,0.0196078431372549,0.211451758340848,0.111111111111111,0.0256410256410256,0.207911683532659,0.565217391304348
"KM288847",0.226918075422627,0.321148825065274,0.288124594419208,0.405511811023622,0.493150684931507,0.465132024373731,0.498983050847458,0.463464140730717,0.473256601218687,0.471225457007448,0.288773523685918,0.320078226857888,0.0238709677419355,0.506631299734748,0.281635301752109,0.283582089552239,0.286826735885788,0.303049967553537,0.0212903225806452,0,0.224529526281635,0.318954248366013,0.485616438356164,0.49041095890411,0.485616438356164,0.323107049608355,0.404855643044619,0.502986065029861,0.0148387096774194,0.402230971128609,0.47289972899729,0.481262327416174,0.225178455548345,0.491780821917808,0.510805500982318,0.317470664928292,0.470906630581867,0.22273024167211,0.289332310053722,0.321335078534031,0.316818774445893,0.226018396846255,0.272664835164835,0.321335078534031,0.319190600522193,0.219560878243513,0.277214334009466,0.320890635232482,0.31785480706344,0.221045665122435,0.273809523809524,0.301542776998597,0.311258278145695,0.220529801324503,0.273990734612839,0.300423131170663,0.311052283256122,0.220976253298153,0.285714285714286,0.325718015665796,0.307949231796927,0.22570123939987,0.322033898305085,0.21514745308311,0.301369863013699,0.225869993434012,0.315514993481095,0.225848563968668,0.322033898305085,0.226353555120678,0.322033898305085,0.222875816993464,0.308823529411765,0.21875,0.320717131474104,0.307949231796927,0.224556795797768,0.302097902097902,0.307281229124917,0.224543080939948,0.285153695225638,0.31413612565445,0.21765096217651,0.286736020806242,0.303221288515406,0.313930673642904,0.224396607958252,0.287386215864759,0.309377138945927,0.313930673642904,0.226501305483029,0.285900783289817,0.31434184675835,0.224476439790576,0.288036410923277,0.313403416557162,0.233333333333333,0.222222222222222,0.121212121212121,NA,0.221494102228047,0.222003929273084,0.123456790123457,0.125,NA,0.227213541666667,0.1375,0.227361563517915,0.179487179487179,0.227361563517915,0.177777777777778,0.24950495049505,0.227509778357236,0.134831460674157,NA,0.222950819672131,0.1125,NA,0.219060225016545,0.565217391304348
