,SRR11190798_Plant_DH-3_NC_011659,SRR11190801_Plant_DH-2_NC_011659,SRR11190802_Plant_DH-1_NC_011659,SRR11603187_RR-pulp-2_NC_011659,SRR11603184_GW-peel-1_NC_011659,SRR11603189_RR-peel-3_NC_011659,SRR11603183_GW-peel-2_NC_011659,Schlumbergera_virus_X_Strain_K11,Schlumbergera_virus_X_KP090203,Schlumbergera_virus_X_KU854929,Opuntia_virus_X_KY348771,Plantago_asiatica_mosaic_virus_KT717325,Plantago_asiatica_mosaic_virus_KU159093,Hydrangea_ringspot_virus,SRR11603191_RR-peel-1_NC_024458,SRR11603186_RR-pulp-3_NC_024458,SRR11603190_RR-peel-2_NC_024458,SRR11190802_Plant_DH-1_NC_024458,SRR11190800_Plant_BSJ-2_NC_024458,SRR11603189_RR-peel-3_NC_024458,SRR11190796_Plant_FR-2_NC_024458,SRR11603187_RR-pulp-2_NC_024458,SRR11190791_Plant_BSJ-1_NC_024458,SRR11190798_Plant_DH-3_NC_024458,SRR11190801_Plant_DH-2_NC_024458,SRR11190797_Plant_FR-1_NC_024458,SRR11190799_Plant_BSJ-3_NC_024458,SRR11603184_GW-peel-1_NC_024458,SRR11190795_Plant_FR-3_NC_024458,SRR11190793_Plant_BR-2_NC_024458,SRR11603183_GW-peel-2_NC_024458,SRR11603182_GW-peel-3_NC_024458,Pitaya_virus_X,Clover_yellow_mosaic_virus,Cactus_virus_X_SCM51431,Alternanthera_mosaic_virus_AY863024,Alternanthera_mosaic_virus_GQ179647,Alternanthera_mosaic_virus_GQ179646,Alternanthera_mosaic_virus_FJ822136,Alternanthera_mosaic_virus_MH423501,Alternanthera_mosaic_virus_LC107515,Nandina_mosaic_virus,Plantago_asiatica_mosaic_virus_LC155795,Plantago_asiatica_mosaic_virus_KU697313,KM288843,Cactus_virus_X_KM288847.1,Cactus_virus_X_KM365479.1,Cactus_virus_X_KM288846.1,KM288842,KM288844,KM288845,Cactus_virus_X_AF308158.2,Cactus_virus_X_LC128411.1,Schlumbergera_truncata_15H04_cons,Schlumbergera_truncata_15H06_cons,Schlumbergera_truncata_15H03_cons,SRR11603186_RR-pulp-3_NC_006059,SRR11603186_RR-pulp-3_NC_002815,SRR11603182_GW-peel-3_NC_002815,SRR11190791_Plant_BSJ-1_NC_002815,SRR11190800_Plant_BSJ-2_NC_002815,SRR11190799_Plant_BSJ-3_NC_002815,SRR11190795_Plant_FR-3_NC_002815,SRR11190798_Plant_DH-3_NC_002815,SRR11190796_Plant_FR-2_NC_002815,SRR11190797_Plant_FR-1_NC_002815,SRR11603191_RR-peel-1_NC_002815,SRR11190793_Plant_BR-2_NC_002815,SRR11190802_Plant_DH-1_NC_002815,SRR11190801_Plant_DH-2_NC_002815,SRR11603190_RR-peel-2_NC_002815,SRR11603189_RR-peel-3_NC_006059,SRR11603187_RR-pulp-2_NC_006059,SRR11603190_RR-peel-2_NC_006059,SRR11603191_RR-peel-1_NC_006059,SRR11603187_RR-pulp-2_NC_002815,SRR11603184_GW-peel-1_NC_002815,SRR11603183_GW-peel-2_NC_002815,SRR11603189_RR-peel-3_NC_002815,Schlumbergera_truncata_19JSF_sty_NC_002815,SRR11190792_Plant_BR-3_NC_002815,SRR11190796_Plant_FR-2_NC_006059,SRR11190798_Plant_DH-3_NC_006059,SRR11190801_Plant_DH-2_NC_006059,SRR11190802_Plant_DH-1_NC_006059,SRR11190797_Plant_FR-1_NC_006059,Cactus_virus_X_JF937699.1,Zygocactus_virus_X_Strain_B1,Zygocactus_virus_X_JF930326.1,MG210801,Opuntia_virus_Strain_CC10,Opuntia_virus_X_KU854931,Papaya_mosaic_virus,Babaco_mosaic_virus,Senna_mosaic_virus
SRR11603187_RR-pulp-2_NC_006059,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.229930624,0.230921705,0.231912785,0.315163528,0.445986125,0.444995045,0.4271556,0.212091179,0.212091179,0.212091179,0.212091179,0.21407334,0.212091179,0.210109019,0.212091179,0.21407334,0.212091179,0.212091179,0.210109019,0.21407334,0.212091179,0.211100099,0.21407334,0.212091179,0.212091179,0.21308226,0.447968285,0.191278494,0.42814668,0.4271556,0.4271556,0.435084242,0.434093162,0.404360753,0.450941526,0.434093162,0.444995045,0.014866204,0.194251734,0.180376611,0.193260654,0.016848365,0.017839445,0.092170466,0.189296333,0.181367691,0.181367691,0.181367691,0.182358771,0,0.180376611,0.17938553,0.180376611,0.180376611,0.180376611,0.17938553,0.17938553,0.17938553,0.17938553,0.180376611,0.17839445,0.17938553,0.17938553,0.180376611,0,0,0,0.00099108,0.180376611,0.17938553,0.17938553,0.180376611,0.180376611,0.17938553,0.010901883,0.015857284,0.015857284,0.013875124,0.010901883,0.190287413,0.019821606,0.016848365,0.21308226,0.319127849,0.315163528,0.435084242,0.42814668,0.434093162
SRR11603190_RR-peel-2_NC_006059,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.229930624,0.230921705,0.231912785,0.315163528,0.445986125,0.444995045,0.4271556,0.212091179,0.212091179,0.212091179,0.212091179,0.21407334,0.212091179,0.210109019,0.212091179,0.21407334,0.212091179,0.212091179,0.210109019,0.21407334,0.212091179,0.211100099,0.21407334,0.212091179,0.212091179,0.21308226,0.447968285,0.191278494,0.42814668,0.4271556,0.4271556,0.435084242,0.434093162,0.404360753,0.450941526,0.434093162,0.444995045,0.014866204,0.194251734,0.180376611,0.193260654,0.016848365,0.017839445,0.092170466,0.189296333,0.181367691,0.181367691,0.181367691,0.182358771,0,0.180376611,0.17938553,0.180376611,0.180376611,0.180376611,0.17938553,0.17938553,0.17938553,0.17938553,0.180376611,0.17839445,0.17938553,0.17938553,0.180376611,0,0,0,0.00099108,0.180376611,0.17938553,0.17938553,0.180376611,0.180376611,0.17938553,0.010901883,0.015857284,0.015857284,0.013875124,0.010901883,0.190287413,0.019821606,0.016848365,0.21308226,0.319127849,0.315163528,0.435084242,0.42814668,0.434093162
SRR11603191_RR-peel-1_NC_006059,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.229930624,0.230921705,0.231912785,0.314172448,0.445986125,0.444995045,0.426164519,0.21308226,0.21308226,0.21308226,0.21308226,0.21506442,0.21308226,0.211100099,0.21308226,0.21506442,0.21308226,0.21308226,0.211100099,0.21506442,0.21308226,0.212091179,0.21506442,0.21308226,0.21308226,0.21407334,0.446977205,0.192269574,0.4271556,0.426164519,0.426164519,0.434093162,0.433102081,0.404360753,0.450941526,0.434093162,0.444995045,0.013875124,0.195242815,0.181367691,0.194251734,0.015857284,0.016848365,0.093161546,0.190287413,0.182358771,0.180376611,0.180376611,0.181367691,0.00099108,0.181367691,0.180376611,0.181367691,0.181367691,0.181367691,0.180376611,0.180376611,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0.180376611,0.181367691,0.00099108,0.00099108,0.00099108,0,0.181367691,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0.009910803,0.014866204,0.014866204,0.012884044,0.009910803,0.191278494,0.018830525,0.015857284,0.21407334,0.32011893,0.314172448,0.436075322,0.42814668,0.434093162
SRR11603187_RR-pulp-2_NC_002815,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.220019822,0.219028741,0.218037661,0.318136769,0.438057483,0.440039643,0.415262636,0.227948464,0.227948464,0.227948464,0.230921705,0.233894945,0.227948464,0.229930624,0.227948464,0.233894945,0.230921705,0.230921705,0.229930624,0.233894945,0.230921705,0.231912785,0.232903865,0.230921705,0.230921705,0.231912785,0.442021804,0.131813677,0.435084242,0.434093162,0.435084242,0.434093162,0.440039643,0.42913776,0.452923687,0.444003964,0.450941526,0.17938553,0.131813677,0.002973241,0.130822597,0.181367691,0.17839445,0.206144698,0.011892963,0.003964321,0.009910803,0.011892963,0.012884044,0.180376611,0,0.00099108,0.001982161,0.001982161,0.001982161,0.003964321,0.00099108,0.00099108,0.00099108,0,0.001982161,0.00099108,0.00099108,0,0.180376611,0.180376611,0.180376611,0.181367691,0,0.00099108,0.00099108,0,0.007928642,0.00099108,0.181367691,0.17839445,0.17839445,0.17740337,0.181367691,0.126858276,0.184340932,0.182358771,0.227948464,0.32210109,0.318136769,0.433102081,0.436075322,0.432111001
SRR11603184_GW-peel-1_NC_002815,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.219028741,0.218037661,0.219028741,0.317145689,0.437066402,0.439048563,0.414271556,0.226957384,0.226957384,0.226957384,0.229930624,0.232903865,0.226957384,0.228939544,0.226957384,0.232903865,0.229930624,0.229930624,0.228939544,0.232903865,0.229930624,0.230921705,0.231912785,0.229930624,0.229930624,0.230921705,0.442021804,0.132804757,0.435084242,0.434093162,0.435084242,0.434093162,0.440039643,0.42913776,0.451932607,0.444003964,0.449950446,0.17839445,0.132804757,0.001982161,0.131813677,0.180376611,0.17740337,0.205153617,0.010901883,0.004955401,0.008919722,0.010901883,0.011892963,0.17938553,0.00099108,0,0.00099108,0.00099108,0.00099108,0.002973241,0,0,0,0.00099108,0.00099108,0,0,0.00099108,0.17938553,0.17938553,0.17938553,0.180376611,0.00099108,0,0,0.00099108,0.006937562,0,0.180376611,0.17740337,0.17740337,0.176412289,0.180376611,0.127849356,0.183349851,0.181367691,0.226957384,0.32111001,0.317145689,0.433102081,0.436075322,0.432111001
SRR11603183_GW-peel-2_NC_002815,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.219028741,0.218037661,0.219028741,0.317145689,0.437066402,0.439048563,0.414271556,0.226957384,0.226957384,0.226957384,0.229930624,0.232903865,0.226957384,0.228939544,0.226957384,0.232903865,0.229930624,0.229930624,0.228939544,0.232903865,0.229930624,0.230921705,0.231912785,0.229930624,0.229930624,0.230921705,0.442021804,0.132804757,0.435084242,0.434093162,0.435084242,0.434093162,0.440039643,0.42913776,0.451932607,0.444003964,0.449950446,0.17839445,0.132804757,0.001982161,0.131813677,0.180376611,0.17740337,0.205153617,0.010901883,0.004955401,0.008919722,0.010901883,0.011892963,0.17938553,0.00099108,0,0.00099108,0.00099108,0.00099108,0.002973241,0,0,0,0.00099108,0.00099108,0,0,0.00099108,0.17938553,0.17938553,0.17938553,0.180376611,0.00099108,0,0,0.00099108,0.006937562,0,0.180376611,0.17740337,0.17740337,0.176412289,0.180376611,0.127849356,0.183349851,0.181367691,0.226957384,0.32111001,0.317145689,0.433102081,0.436075322,0.432111001
SRR11603189_RR-peel-3_NC_002815,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.217046581,0.220019822,0.219028741,0.218037661,0.318136769,0.438057483,0.440039643,0.415262636,0.227948464,0.227948464,0.227948464,0.230921705,0.233894945,0.227948464,0.229930624,0.227948464,0.233894945,0.230921705,0.230921705,0.229930624,0.233894945,0.230921705,0.231912785,0.232903865,0.230921705,0.230921705,0.231912785,0.442021804,0.131813677,0.435084242,0.434093162,0.435084242,0.434093162,0.440039643,0.42913776,0.452923687,0.444003964,0.450941526,0.17938553,0.131813677,0.002973241,0.130822597,0.181367691,0.17839445,0.206144698,0.011892963,0.003964321,0.009910803,0.011892963,0.012884044,0.180376611,0,0.00099108,0.001982161,0.001982161,0.001982161,0.003964321,0.00099108,0.00099108,0.00099108,0,0.001982161,0.00099108,0.00099108,0,0.180376611,0.180376611,0.180376611,0.181367691,0,0.00099108,0.00099108,0,0.007928642,0.00099108,0.181367691,0.17839445,0.17839445,0.17740337,0.181367691,0.126858276,0.184340932,0.182358771,0.227948464,0.32210109,0.318136769,0.433102081,0.436075322,0.432111001
Schlumbergera_truncata_19JSF_sty_NC_002815,0.21407334,0.21407334,0.21407334,0.21407334,0.21407334,0.21407334,0.21407334,0.217046581,0.2160555,0.217046581,0.319127849,0.436075322,0.438057483,0.415262636,0.231912785,0.231912785,0.231912785,0.234886026,0.237859267,0.231912785,0.233894945,0.231912785,0.237859267,0.234886026,0.234886026,0.233894945,0.237859267,0.234886026,0.235877106,0.236868186,0.234886026,0.234886026,0.235877106,0.440039643,0.137760159,0.437066402,0.434093162,0.435084242,0.433102081,0.440039643,0.426164519,0.452923687,0.442021804,0.449950446,0.17740337,0.137760159,0.008919722,0.136769078,0.17938553,0.175421209,0.206144698,0.017839445,0.009910803,0.001982161,0.003964321,0.004955401,0.180376611,0.007928642,0.006937562,0.007928642,0.007928642,0.007928642,0.007928642,0.006937562,0.006937562,0.006937562,0.007928642,0.007928642,0.006937562,0.006937562,0.007928642,0.180376611,0.180376611,0.180376611,0.17938553,0.007928642,0.006937562,0.006937562,0.007928642,0,0.006937562,0.17938553,0.176412289,0.176412289,0.175421209,0.17938553,0.132804757,0.182358771,0.180376611,0.231912785,0.325074331,0.319127849,0.438057483,0.436075322,0.43012884
SRR11190792_Plant_BR-3_NC_002815,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.2160555,0.219028741,0.218037661,0.219028741,0.317145689,0.437066402,0.439048563,0.414271556,0.226957384,0.226957384,0.226957384,0.229930624,0.232903865,0.226957384,0.228939544,0.226957384,0.232903865,0.229930624,0.229930624,0.228939544,0.232903865,0.229930624,0.230921705,0.231912785,0.229930624,0.229930624,0.230921705,0.442021804,0.132804757,0.435084242,0.434093162,0.435084242,0.434093162,0.440039643,0.42913776,0.451932607,0.444003964,0.449950446,0.17839445,0.132804757,0.001982161,0.131813677,0.180376611,0.17740337,0.205153617,0.010901883,0.004955401,0.008919722,0.010901883,0.011892963,0.17938553,0.00099108,0,0.00099108,0.00099108,0.00099108,0.002973241,0,0,0,0.00099108,0.00099108,0,0,0.00099108,0.17938553,0.17938553,0.17938553,0.180376611,0.00099108,0,0,0.00099108,0.006937562,0,0.180376611,0.17740337,0.17740337,0.176412289,0.180376611,0.127849356,0.183349851,0.181367691,0.226957384,0.32111001,0.317145689,0.433102081,0.436075322,0.432111001
SRR11190796_Plant_FR-2_NC_006059,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.232903865,0.233894945,0.230921705,0.313181368,0.446977205,0.445986125,0.426164519,0.2160555,0.2160555,0.2160555,0.2160555,0.218037661,0.2160555,0.217046581,0.2160555,0.218037661,0.2160555,0.2160555,0.217046581,0.218037661,0.2160555,0.21506442,0.218037661,0.2160555,0.2160555,0.21506442,0.449950446,0.194251734,0.42913776,0.43012884,0.432111001,0.436075322,0.434093162,0.409316155,0.454905847,0.441030723,0.446977205,0.005946482,0.197224975,0.181367691,0.196233895,0.007928642,0.008919722,0.096134787,0.190287413,0.182358771,0.180376611,0.180376611,0.181367691,0.010901883,0.181367691,0.180376611,0.181367691,0.181367691,0.181367691,0.180376611,0.180376611,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0.180376611,0.181367691,0.010901883,0.010901883,0.010901883,0.009910803,0.181367691,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0,0.006937562,0.006937562,0.008919722,0,0.193260654,0.014866204,0.005946482,0.21506442,0.319127849,0.313181368,0.435084242,0.431119921,0.433102081
SRR11190798_Plant_DH-3_NC_006059,0.230921705,0.230921705,0.228939544,0.230921705,0.230921705,0.230921705,0.230921705,0.233894945,0.234886026,0.233894945,0.317145689,0.444003964,0.443012884,0.4271556,0.21407334,0.21407334,0.21407334,0.2160555,0.218037661,0.21407334,0.21506442,0.21407334,0.218037661,0.2160555,0.2160555,0.21506442,0.218037661,0.2160555,0.21506442,0.218037661,0.2160555,0.2160555,0.21506442,0.451932607,0.193260654,0.42814668,0.42913776,0.431119921,0.435084242,0.433102081,0.415262636,0.457879088,0.443012884,0.444003964,0.010901883,0.196233895,0.17839445,0.195242815,0.014866204,0.015857284,0.099108028,0.185332012,0.17938553,0.17740337,0.17740337,0.17839445,0.015857284,0.17839445,0.17740337,0.17839445,0.17839445,0.17839445,0.17740337,0.17740337,0.17740337,0.17740337,0.17839445,0.176412289,0.17740337,0.17740337,0.17839445,0.015857284,0.015857284,0.015857284,0.014866204,0.17839445,0.17740337,0.17740337,0.17839445,0.176412289,0.17740337,0.006937562,0,0,0.011892963,0.006937562,0.192269574,0.021803766,0.010901883,0.21506442,0.32309217,0.317145689,0.439048563,0.433102081,0.435084242
SRR11190801_Plant_DH-2_NC_006059,0.230921705,0.230921705,0.228939544,0.230921705,0.230921705,0.230921705,0.230921705,0.233894945,0.234886026,0.233894945,0.317145689,0.444003964,0.443012884,0.4271556,0.21407334,0.21407334,0.21407334,0.2160555,0.218037661,0.21407334,0.21506442,0.21407334,0.218037661,0.2160555,0.2160555,0.21506442,0.218037661,0.2160555,0.21506442,0.218037661,0.2160555,0.2160555,0.21506442,0.451932607,0.193260654,0.42814668,0.42913776,0.431119921,0.435084242,0.433102081,0.415262636,0.457879088,0.443012884,0.444003964,0.010901883,0.196233895,0.17839445,0.195242815,0.014866204,0.015857284,0.099108028,0.185332012,0.17938553,0.17740337,0.17740337,0.17839445,0.015857284,0.17839445,0.17740337,0.17839445,0.17839445,0.17839445,0.17740337,0.17740337,0.17740337,0.17740337,0.17839445,0.176412289,0.17740337,0.17740337,0.17839445,0.015857284,0.015857284,0.015857284,0.014866204,0.17839445,0.17740337,0.17740337,0.17839445,0.176412289,0.17740337,0.006937562,0,0,0.011892963,0.006937562,0.192269574,0.021803766,0.010901883,0.21506442,0.32309217,0.317145689,0.439048563,0.433102081,0.435084242
SRR11190802_Plant_DH-1_NC_006059,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.226957384,0.229930624,0.230921705,0.228939544,0.313181368,0.445986125,0.444995045,0.424182359,0.2160555,0.2160555,0.2160555,0.2160555,0.219028741,0.2160555,0.21506442,0.2160555,0.219028741,0.2160555,0.2160555,0.21506442,0.219028741,0.2160555,0.217046581,0.218037661,0.2160555,0.2160555,0.21506442,0.448959366,0.189296333,0.42814668,0.42913776,0.431119921,0.435084242,0.433102081,0.410307235,0.453914767,0.441030723,0.444995045,0.014866204,0.192269574,0.17740337,0.191278494,0.016848365,0.017839445,0.094152626,0.185332012,0.17839445,0.176412289,0.176412289,0.17740337,0.013875124,0.17740337,0.176412289,0.17740337,0.17740337,0.17740337,0.176412289,0.176412289,0.176412289,0.176412289,0.17740337,0.175421209,0.176412289,0.176412289,0.17740337,0.013875124,0.013875124,0.013875124,0.012884044,0.17740337,0.176412289,0.176412289,0.17740337,0.175421209,0.176412289,0.008919722,0.011892963,0.011892963,0,0.008919722,0.188305253,0.020812686,0.014866204,0.21506442,0.319127849,0.313181368,0.434093162,0.42814668,0.436075322
SRR11190797_Plant_FR-1_NC_006059,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.232903865,0.233894945,0.230921705,0.313181368,0.446977205,0.445986125,0.426164519,0.2160555,0.2160555,0.2160555,0.2160555,0.218037661,0.2160555,0.217046581,0.2160555,0.218037661,0.2160555,0.2160555,0.217046581,0.218037661,0.2160555,0.21506442,0.218037661,0.2160555,0.2160555,0.21506442,0.449950446,0.194251734,0.42913776,0.43012884,0.432111001,0.436075322,0.434093162,0.409316155,0.454905847,0.441030723,0.446977205,0.005946482,0.197224975,0.181367691,0.196233895,0.007928642,0.008919722,0.096134787,0.190287413,0.182358771,0.180376611,0.180376611,0.181367691,0.010901883,0.181367691,0.180376611,0.181367691,0.181367691,0.181367691,0.180376611,0.180376611,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0.180376611,0.181367691,0.010901883,0.010901883,0.010901883,0.009910803,0.181367691,0.180376611,0.180376611,0.181367691,0.17938553,0.180376611,0,0.006937562,0.006937562,0.008919722,0,0.193260654,0.014866204,0.005946482,0.21506442,0.319127849,0.313181368,0.435084242,0.431119921,0.433102081
Cactus_virus_X_JF937699.1,0.218037661,0.218037661,0.221010902,0.218037661,0.218037661,0.218037661,0.218037661,0.221010902,0.221010902,0.2160555,0.310208127,0.433102081,0.438057483,0.421209118,0.207135778,0.207135778,0.207135778,0.208126858,0.212091179,0.207135778,0.208126858,0.207135778,0.212091179,0.208126858,0.208126858,0.208126858,0.212091179,0.208126858,0.209117939,0.210109019,0.208126858,0.208126858,0.209117939,0.438057483,0.004955401,0.423191278,0.425173439,0.4271556,0.424182359,0.426164519,0.42913776,0.440039643,0.438057483,0.441030723,0.189296333,0.006937562,0.129831516,0.006937562,0.190287413,0.196233895,0.200198216,0.136769078,0.129831516,0.132804757,0.133795837,0.134786918,0.190287413,0.126858276,0.127849356,0.128840436,0.128840436,0.128840436,0.126858276,0.127849356,0.127849356,0.127849356,0.126858276,0.126858276,0.127849356,0.127849356,0.126858276,0.190287413,0.190287413,0.190287413,0.191278494,0.126858276,0.127849356,0.127849356,0.126858276,0.132804757,0.127849356,0.193260654,0.192269574,0.192269574,0.188305253,0.193260654,0,0.193260654,0.197224975,0.206144698,0.309217047,0.310208127,0.442021804,0.435084242,0.42913776
Zygocactus_virus_X_Strain_B1,0.234886026,0.234886026,0.234886026,0.234886026,0.234886026,0.234886026,0.234886026,0.237859267,0.238850347,0.233894945,0.313181368,0.440039643,0.441030723,0.425173439,0.221010902,0.221010902,0.221010902,0.221010902,0.222993062,0.221010902,0.222001982,0.221010902,0.222993062,0.221010902,0.221010902,0.222001982,0.222993062,0.221010902,0.221010902,0.222993062,0.221010902,0.221010902,0.222001982,0.447968285,0.194251734,0.423191278,0.424182359,0.426164519,0.43012884,0.42814668,0.406342914,0.449950446,0.438057483,0.444995045,0.018830525,0.197224975,0.184340932,0.194251734,0.020812686,0.023785927,0.098116947,0.193260654,0.185332012,0.183349851,0.183349851,0.184340932,0.019821606,0.184340932,0.183349851,0.184340932,0.184340932,0.184340932,0.183349851,0.183349851,0.183349851,0.183349851,0.184340932,0.182358771,0.183349851,0.183349851,0.184340932,0.019821606,0.019821606,0.019821606,0.018830525,0.184340932,0.183349851,0.183349851,0.184340932,0.182358771,0.183349851,0.014866204,0.021803766,0.021803766,0.020812686,0.014866204,0.193260654,0,0.018830525,0.220019822,0.319127849,0.313181368,0.42814668,0.4271556,0.433102081
Zygocactus_virus_X_JF930326.1,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.229930624,0.232903865,0.233894945,0.228939544,0.317145689,0.447968285,0.446977205,0.426164519,0.220019822,0.220019822,0.220019822,0.220019822,0.222001982,0.220019822,0.221010902,0.220019822,0.222001982,0.220019822,0.220019822,0.221010902,0.222001982,0.220019822,0.219028741,0.222001982,0.220019822,0.220019822,0.219028741,0.453914767,0.198216056,0.42913776,0.432111001,0.434093162,0.438057483,0.434093162,0.412289395,0.456888008,0.442021804,0.447968285,0.009910803,0.199207136,0.182358771,0.200198216,0.013875124,0.014866204,0.100099108,0.191278494,0.183349851,0.181367691,0.181367691,0.182358771,0.016848365,0.182358771,0.181367691,0.182358771,0.182358771,0.182358771,0.181367691,0.181367691,0.181367691,0.181367691,0.182358771,0.180376611,0.181367691,0.181367691,0.182358771,0.016848365,0.016848365,0.016848365,0.015857284,0.182358771,0.181367691,0.181367691,0.182358771,0.180376611,0.181367691,0.005946482,0.010901883,0.010901883,0.014866204,0.005946482,0.197224975,0.018830525,0,0.219028741,0.32309217,0.317145689,0.437066402,0.434093162,0.436075322
MG210801,0.206144698,0.206144698,0.210109019,0.206144698,0.206144698,0.206144698,0.206144698,0.21308226,0.211100099,0.221010902,0.303270565,0.42814668,0.42814668,0.425173439,0.009910803,0.009910803,0.009910803,0.006937562,0.011892963,0.009910803,0.008919722,0.009910803,0.011892963,0.006937562,0.006937562,0.008919722,0.011892963,0.006937562,0.007928642,0.009910803,0.006937562,0.006937562,0.007928642,0.440039643,0.206144698,0.417244797,0.416253717,0.415262636,0.417244797,0.422200198,0.402378593,0.431119921,0.42913776,0.434093162,0.2160555,0.209117939,0.225966303,0.208126858,0.217046581,0.210109019,0.220019822,0.233894945,0.229930624,0.230921705,0.230921705,0.232903865,0.21308226,0.227948464,0.226957384,0.225966303,0.225966303,0.225966303,0.224975223,0.226957384,0.226957384,0.226957384,0.227948464,0.225966303,0.226957384,0.226957384,0.227948464,0.21308226,0.21308226,0.21308226,0.21407334,0.227948464,0.226957384,0.226957384,0.227948464,0.231912785,0.226957384,0.21506442,0.21506442,0.21506442,0.21506442,0.21506442,0.206144698,0.220019822,0.219028741,0,0.304261645,0.303270565,0.426164519,0.43012884,0.419226957
Opuntia_virus_Strain_CC10,0.289395441,0.289395441,0.291377602,0.289395441,0.289395441,0.289395441,0.289395441,0.294350842,0.289395441,0.292368682,0.019821606,0.442021804,0.441030723,0.433102081,0.305252725,0.305252725,0.305252725,0.303270565,0.303270565,0.305252725,0.304261645,0.305252725,0.303270565,0.303270565,0.303270565,0.304261645,0.303270565,0.303270565,0.304261645,0.304261645,0.303270565,0.303270565,0.303270565,0.437066402,0.313181368,0.455896928,0.451932607,0.452923687,0.452923687,0.451932607,0.450941526,0.445986125,0.437066402,0.455896928,0.32111001,0.312190287,0.32111001,0.309217047,0.32011893,0.318136769,0.314172448,0.326065411,0.32309217,0.325074331,0.326065411,0.325074331,0.319127849,0.32210109,0.32111001,0.32210109,0.32210109,0.32210109,0.32011893,0.32111001,0.32111001,0.32111001,0.32210109,0.32210109,0.32111001,0.32111001,0.32210109,0.319127849,0.319127849,0.319127849,0.32011893,0.32210109,0.32111001,0.32111001,0.32210109,0.325074331,0.32111001,0.319127849,0.32309217,0.32309217,0.319127849,0.319127849,0.309217047,0.319127849,0.32309217,0.304261645,0,0.019821606,0.449950446,0.448959366,0.440039643
Opuntia_virus_X_KU854931,0.296333003,0.296333003,0.298315164,0.296333003,0.296333003,0.296333003,0.296333003,0.301288404,0.296333003,0.298315164,0,0.444995045,0.444003964,0.425173439,0.304261645,0.304261645,0.304261645,0.302279485,0.303270565,0.304261645,0.303270565,0.304261645,0.303270565,0.302279485,0.302279485,0.303270565,0.303270565,0.302279485,0.303270565,0.303270565,0.302279485,0.302279485,0.302279485,0.435084242,0.312190287,0.455896928,0.451932607,0.452923687,0.456888008,0.455896928,0.454905847,0.450941526,0.439048563,0.457879088,0.315163528,0.313181368,0.317145689,0.310208127,0.314172448,0.313181368,0.32111001,0.324083251,0.319127849,0.317145689,0.318136769,0.319127849,0.315163528,0.318136769,0.317145689,0.318136769,0.318136769,0.318136769,0.316154609,0.317145689,0.317145689,0.317145689,0.318136769,0.318136769,0.317145689,0.317145689,0.318136769,0.315163528,0.315163528,0.315163528,0.314172448,0.318136769,0.317145689,0.317145689,0.318136769,0.319127849,0.317145689,0.313181368,0.317145689,0.317145689,0.313181368,0.313181368,0.310208127,0.313181368,0.317145689,0.303270565,0.019821606,0,0.449950446,0.452923687,0.444003964
Papaya_mosaic_virus,0.442021804,0.442021804,0.441030723,0.442021804,0.442021804,0.442021804,0.442021804,0.441030723,0.443012884,0.444003964,0.449950446,0.476709613,0.480673935,0.42814668,0.43012884,0.43012884,0.43012884,0.42913776,0.432111001,0.43012884,0.43012884,0.43012884,0.432111001,0.42913776,0.42913776,0.43012884,0.432111001,0.42913776,0.42913776,0.432111001,0.42913776,0.42913776,0.42913776,0.456888008,0.443012884,0.337958375,0.332011893,0.333002973,0.336967294,0.336967294,0.313181368,0.475718533,0.466798811,0.486620416,0.436075322,0.443012884,0.431119921,0.442021804,0.437066402,0.435084242,0.431119921,0.436075322,0.434093162,0.436075322,0.437066402,0.436075322,0.435084242,0.433102081,0.433102081,0.434093162,0.434093162,0.434093162,0.433102081,0.433102081,0.433102081,0.433102081,0.433102081,0.433102081,0.433102081,0.433102081,0.433102081,0.435084242,0.435084242,0.435084242,0.436075322,0.433102081,0.433102081,0.433102081,0.433102081,0.438057483,0.433102081,0.435084242,0.439048563,0.439048563,0.434093162,0.435084242,0.442021804,0.42814668,0.437066402,0.426164519,0.449950446,0.449950446,0,0.330029732,0.337958375
